¿œ∫∞,TOTAL
2018-11-28,144537582.7
2018-11-29,147372129.6
2018-11-30,145485442.1
2018-12-01,127989363.4
2018-12-02,114228051.2
2018-12-03,167948653.6
2018-12-04,173090593.1
2018-12-05,178991854.9
2018-12-06,180269123.8
2018-12-07,193670989.3
2018-12-08,143489628.1
2018-12-09,129665418.2
2018-12-10,188843000.8
2018-12-11,196617860.7
2018-12-12,194540362.1
2018-12-13,196860775.6
2018-12-14,196718431.8
2018-12-15,143545450.7
2018-12-16,130678967
2018-12-17,187616735.4
2018-12-18,189478843.4
2018-12-19,186548082.8
2018-12-20,186037229.6
2018-12-21,183301900.7
2018-12-22,133488336.7
2018-12-23,120383038.6
2018-12-24,177197920.3
2018-12-25,134629690.4
2018-12-26,184334185.9
2018-12-27,196680017.4
2018-12-28,198377227
2018-12-29,144986843
2018-12-30,131479070.1
2018-12-31,170874001.7
2019-01-01,124082352.5
2019-01-02,201487302
2019-01-03,205709284.8
2019-01-04,207399832.6
2019-01-05,145697035.7
2019-01-06,131869700
2019-01-07,201519043.3
2019-01-08,207409936
2019-01-09,210085856.5
2019-01-10,211735512.7
2019-01-11,204535225.2
2019-01-12,146222608.4
2019-01-13,133103292.7
2019-01-14,201688521.1
2019-01-15,208855041.6
2019-01-16,214154309.8
2019-01-17,209901106.8
2019-01-18,205238058.3
2019-01-19,146423033.1
2019-01-20,133538956.7
2019-01-21,204837151.9
2019-01-22,204522934
2019-01-23,202743265.8
2019-01-24,203831173.2
2019-01-25,205001064.4
2019-01-26,150359633.8
2019-01-27,137806628.4
2019-01-28,200586390.6
2019-01-29,205990133.5
2019-01-30,203576686
2019-01-31,208800231.5
2019-02-01,193004551.5
2019-02-02,137587632.9
2019-02-03,118135653.5
2019-02-04,101420256.5
2019-02-05,87268044.64
2019-02-06,96437211.9
2019-02-07,173793489.4
2019-02-08,189524172.4
2019-02-09,145242292.4
2019-02-10,136019968.8
2019-02-11,194235945.9
2019-02-12,196026786.1
2019-02-13,195579996.3
2019-02-14,195190622.2
2019-02-15,195474303.2
2019-02-16,145144740.8
2019-02-17,130095962.3
2019-02-18,190263585.6
2019-02-19,195551187.8
2019-02-20,191323164.3
2019-02-21,187740604
2019-02-22,185428831.3
2019-02-23,134185907.6
2019-02-24,119905699.2
2019-02-25,176798177.5
2019-02-26,179297805.5
2019-02-27,177887512.1
2019-02-28,184199705
2019-03-01,134593263.3
2019-03-02,123900932
2019-03-03,117244545.9
2019-03-04,155581691
2019-03-05,161899727.9
2019-03-06,161182528.8
2019-03-07,161080914.9
2019-03-08,158432861
2019-03-09,129270144.6
2019-03-10,119150496.1
2019-03-11,156561921.3
2019-03-12,164460743
2019-03-13,165276849.9
2019-03-14,164547099.7
2019-03-15,166142418
2019-03-16,133267888.7
2019-03-17,120348608.8
2019-03-18,158026732.5
2019-03-19,157432642.1
2019-03-20,160752820
2019-03-21,161145029.7
2019-03-22,160587357.1
2019-03-23,131740704
2019-03-24,117653393.3
2019-03-25,155914171.1
2019-03-26,153069726.7
2019-03-27,152592337.1
2019-03-28,152399499.5
2019-03-29,149446889
2019-03-30,126117593.7
2019-03-31,115097319.6
2019-04-01,129704538.5
2019-04-02,133739537.5
2019-04-03,134233838
2019-04-04,131844523.7
2019-04-05,129438645
2019-04-06,112156604.3
2019-04-07,102931964.8
2019-04-08,123481772.9
2019-04-09,133207397.2
2019-04-10,138026373.4
2019-04-11,132334612.5
2019-04-12,126296280.2
2019-04-13,110227382.9
2019-04-14,102805789.6
2019-04-15,123794212.7
2019-04-16,126615592.2
2019-04-17,126849382.5
2019-04-18,127530736.1
2019-04-19,126829923
2019-04-20,108012571.1
2019-04-21,95815710.28
2019-04-22,119574296.1
2019-04-23,127744084.4
2019-04-24,126921489.9
2019-04-25,129941231.9
2019-04-26,131766228.9
2019-04-27,109608263.5
2019-04-28,103802978.7
2019-04-29,130632120.4
2019-04-30,130830966.1
2019-05-01,106151464.6
2019-05-02,115121268.9
2019-05-03,115165474.5
2019-05-04,100397174.4
2019-05-05,94774082.48
2019-05-06,101023712.5
2019-05-07,113688741.3
2019-05-08,116686083.3
2019-05-09,116172232.3
2019-05-10,115853984.8
2019-05-11,101676524.3
2019-05-12,93697416.59
2019-05-13,113953685.5
2019-05-14,117882789.4
2019-05-15,118061764.7
2019-05-16,118143573.5
2019-05-17,118482714.3
2019-05-18,104359768.2
2019-05-19,93651596.86
2019-05-20,111566284.7
2019-05-21,114205300.2
2019-05-22,114616074.5
2019-05-23,116614012.2
2019-05-24,119243095.5
2019-05-25,105619953.2
2019-05-26,95448393.19
2019-05-27,115990096.5
2019-05-28,115266010.5
2019-05-29,115840443.3
2019-05-30,117055124.8
2019-05-31,114655984.2
2019-06-01,88630908.16
2019-06-02,79000334.23
2019-06-03,108928975.5
2019-06-04,113853740
2019-06-05,114997513
2019-06-06,98368506.33
2019-06-07,108406190.9
2019-06-08,88440165.98
2019-06-09,79458902.98
2019-06-10,107108588.1
2019-06-11,111335782.4
2019-06-12,111669770.6
2019-06-13,113254892.3
2019-06-14,114449164.4
2019-06-15,92566979.1
2019-06-16,81794132.53
2019-06-17,111593587.8
2019-06-18,117490650.1
2019-06-19,118508280.8
2019-06-20,120237659.4
2019-06-21,118459758.1
2019-06-22,94414359.34
2019-06-23,81188052.68
2019-06-24,113493546.1
2019-06-25,120831324.7
2019-06-26,121256067.7
2019-06-27,123652080.4
2019-06-28,122356891.9
2019-06-29,99142279.08
2019-06-30,87956549.77
2019-07-01,156835306.6
2019-07-02,159879466.1
2019-07-03,160501932.2
2019-07-04,162219070.2
2019-07-05,162879537.6
2019-07-06,120747622.7
2019-07-07,108024935.4
2019-07-08,157597752.2
2019-07-09,162949931
2019-07-10,162045861.7
2019-07-11,163475583.4
2019-07-12,162950070.5
2019-07-13,121333441.2
2019-07-14,110807268.7
2019-07-15,161770744.1
2019-07-16,166294271.5
2019-07-17,168381938.9
2019-07-18,170313871.1
2019-07-19,173012597.9
2019-07-20,129462648.9
2019-07-21,117453502.1
2019-07-22,170490957.4
2019-07-23,178014689.1
2019-07-24,178499802.8
2019-07-25,179465464.3
2019-07-26,177325320.9
2019-07-27,133554483.2
2019-07-28,122894275.2
2019-07-29,170556764.9
2019-07-30,175230383.9
2019-07-31,172557044.4
2019-08-01,158362743.8
2019-08-02,157054943.3
2019-08-03,119208334.7
2019-08-04,113720601
2019-08-05,162230331.1
2019-08-06,167089985.9
2019-08-07,162931396.4
2019-08-08,167725569.9
2019-08-09,169142703.5
2019-08-10,128062220.1
2019-08-11,117546942.5
2019-08-12,170247648.5
2019-08-13,178706262.7
2019-08-14,179584907
2019-08-15,132505185.4
2019-08-16,164873972.8
2019-08-17,119031434
2019-08-18,106783719.3
2019-08-19,158670521.9
2019-08-20,166577030.6
2019-08-21,167843969.4
2019-08-22,166227888.9
2019-08-23,160669104.8
2019-08-24,110769363.6
2019-08-25,98899081.51
2019-08-26,152966823.2
2019-08-27,158595713.3
2019-08-28,161073432.5
2019-08-29,158613556
2019-08-30,154058493.9
2019-08-31,108922097.3
2019-09-01,90742160.08
2019-09-02,124674363.2
2019-09-03,131863050.1
2019-09-04,133708699.5
2019-09-05,135386072.9
2019-09-06,137469517.9
2019-09-07,111688769.4
2019-09-08,98918012.27
2019-09-09,132211530.7
2019-09-10,138093391.2
2019-09-11,127773129
2019-09-12,85457818.53
2019-09-13,72974915.35
2019-09-14,78048310.94
2019-09-15,83600577.51
2019-09-16,118804542.3
2019-09-17,125994969.4
2019-09-18,125456793.1
2019-09-19,121128230.7
2019-09-20,120449540.5
2019-09-21,100771569.1
2019-09-22,90798295.53
2019-09-23,115681373.6
2019-09-24,117867832.9
2019-09-25,120131792
2019-09-26,121950737.2
2019-09-27,123047467.5
2019-09-28,104218131.6
2019-09-29,94518279.77
2019-09-30,123192979.7
2019-10-01,129625804.9
2019-10-02,129433154.6
2019-10-03,116601364.3
2019-10-04,118638336.9
2019-10-05,106190805.5
2019-10-06,85474167.23
2019-10-07,115286786.3
2019-10-08,119876640.7
2019-10-09,108033090.1
2019-10-10,113426429
2019-10-11,114190540.5
2019-10-12,100282742.4
2019-10-13,83510491.27
2019-10-14,108306474
2019-10-15,115792758.1
2019-10-16,115303531.6
2019-10-17,115887687.8
2019-10-18,116366409.9
2019-10-19,96395645.19
2019-10-20,81108165.83
2019-10-21,109593875.9
2019-10-22,116308836.7
2019-10-23,117728621.4
2019-10-24,116133449.6
2019-10-25,115560204.3
2019-10-26,100073267.2
2019-10-27,82992883.81
2019-10-28,110220829
2019-10-29,117728706.8
2019-10-30,119336222.8
2019-10-31,120743673
2019-11-01,118697902.5
2019-11-02,98588472.85
2019-11-03,87545798.96
2019-11-04,116133508
2019-11-05,121035736.2
2019-11-06,121596164.1
2019-11-07,122091216.7
2019-11-08,124057659.6
2019-11-09,102974609.5
2019-11-10,94857097.17
2019-11-11,120381523.8
2019-11-12,125349322
2019-11-13,138960248
2019-11-14,141582754
2019-11-15,141042042
2019-11-16,115355636.1
2019-11-17,106139780.4
2019-11-18,137730551
2019-11-19,145967121.7
2019-11-20,147453785.5
2019-11-21,146864124.8
2019-11-22,140185840.6
2019-11-23,116559817
2019-11-24,107280394.6
2019-11-25,140881455.8
2019-11-26,143392734.1
2019-11-27,146072822.9
2019-11-28,150888370.3
2019-11-29,150150943.6
2019-11-30,124531765.6
2019-12-01,108843571.5
2019-12-02,160414188.8
2019-12-03,167579579.4
2019-12-04,165573701.8
2019-12-05,171948173.8
2019-12-06,176427072.8
2019-12-07,126189707.5
2019-12-08,113659190.8
2019-12-09,168968989.9
2019-12-10,168710505.9
2019-12-11,168437999.4
2019-12-12,171336190.1
2019-12-13,169768442.6
2019-12-14,120987189
2019-12-15,110279608.7
2019-12-16,163047586.6
2019-12-17,166312605.5
2019-12-18,167931209.8
2019-12-19,169363960.1
2019-12-20,169289403.5
2019-12-21,125353847.9
2019-12-22,113533995
2019-12-23,165097777
2019-12-24,166954265.3
2019-12-25,120746364.3
2019-12-26,167846077
2019-12-27,168087496.9
2019-12-28,121346511.5
2019-12-29,112499505
2019-12-30,161660846.9
2019-12-31,163746829
